Tissue.origin	Cancer.type	Subtype	Gene.name1	Aberrance.type1	Aberrance.site1	Gene.name2	Aberrance.type2	Aberrance.site2	Description	Source	PMID
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	ASXL3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	BRPF1	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	CBX5	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	CBX7	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	EED	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	HDAC2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	HDAC3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	JMJD1C	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	KAT6B	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	KDM2B	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	KDM3B	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	KMT2D	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	KMT2C	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	MTA2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	PRDM9	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	PRDM16	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	RBBP4	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	SAP130	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	SCML2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	SUDS3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	SUZ12	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	ZBTB33	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	ZBTB7B	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	CREBBP-KAT6A	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	RPN1-MECOM	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	RUNX1-MECOM	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	GATA2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	CBFB	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	ETV6	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	ETV3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	GLI1	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	IKZF1	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	MYB	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	MYC	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	MLLT10-CEP164	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	SMC1A	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	SMC3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	SMC5	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	STAG2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ARID4B	mutation	NA	RAD21	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	ASXL3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	BRPF1	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	CBX5	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	CBX7	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	EED	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	HDAC2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	HDAC3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	JMJD1C	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	KAT6B	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	KDM2B	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	KDM3B	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	KMT2D	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	KMT2C	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	MTA2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	PRDM9	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	PRDM16	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	RBBP4	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	SAP130	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	SCML2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	SUDS3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	SUZ12	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	ZBTB33	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	ZBTB7B	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	CREBBP-KAT6A	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	RPN1-MECOM	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	RUNX1-MECOM	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	GATA2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	CBFB	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	ETV6	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	ETV3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	GLI1	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	IKZF1	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	MYB	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	MYC	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	MLLT10-CEP164	structural variation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	SMC1A	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	SMC3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	SMC5	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	STAG2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL2	mutation	NA	RAD21	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	BRPF1	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	CBX5	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	CBX7	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	EED	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	HDAC2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	HDAC3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	JMJD1C	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	KAT6B	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	KDM2B	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	KDM3B	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	KMT2D	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	KMT2C	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	MTA2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	PRDM9	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	PRDM16	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	RBBP4	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	SAP130	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	SCML2	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	SUDS3	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	SUZ12	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
Myeloid	Myeloid Neoplasm	Acute Myeloid Leukemia	ASXL3	mutation	NA	ZBTB33	mutation	NA	"CoMEt, The AML dataset contains whole-exome and copy number array data in 200 AML patients from The Cancer Genome Atlas (TCGA)"	Algorithm	26253137
